purchase_date,total_price,promo_name,sales_after_promo,status_promo
2022-12-16,2800,END_YEAR,-12200,Dengan Promo
2022-12-16,199900,GRATIS_ONGKIR,194900,Dengan Promo
2022-12-16,136500,GRATIS_ONGKIR,131500,Dengan Promo
2022-12-16,254250,END_YEAR,239250,Dengan Promo
2022-12-16,161592,END_YEAR,146592,Dengan Promo
2022-12-16,260000,GRATIS_ONGKIR,255000,Dengan Promo
2022-12-16,11600,,11600,Tanpa Promo
2022-12-16,8760000,,8760000,Tanpa Promo
2022-12-16,2700,,2700,Tanpa Promo
2022-12-16,109000,,109000,Tanpa Promo
2022-12-16,296250,END_YEAR,281250,Dengan Promo
2022-12-16,496500,END_YEAR,481500,Dengan Promo
2022-12-16,110000,END_YEAR,95000,Dengan Promo
2022-12-16,11250,,11250,Tanpa Promo
2022-12-16,450000,GRATIS_ONGKIR,445000,Dengan Promo
2022-12-16,75000,,75000,Tanpa Promo
2022-12-16,2199800,GRATIS_ONGKIR,2194800,Dengan Promo
2022-12-16,36800,GRATIS_ONGKIR,31800,Dengan Promo
2022-12-16,495000,,495000,Tanpa Promo
2022-12-16,124000,END_YEAR,109000,Dengan Promo
2022-12-16,285000,GRATIS_ONGKIR,280000,Dengan Promo
2022-12-16,45800,,45800,Tanpa Promo
2022-12-16,94000,GRATIS_ONGKIR,89000,Dengan Promo
2022-12-16,1799800,END_YEAR,1784800,Dengan Promo
2022-12-16,1788000,,1788000,Tanpa Promo
2022-12-16,21500,GRATIS_ONGKIR,16500,Dengan Promo
2022-12-16,207000,END_YEAR,192000,Dengan Promo
2022-12-16,525000,,525000,Tanpa Promo
2022-12-17,121500,END_YEAR,106500,Dengan Promo
2022-12-17,239700,GRATIS_ONGKIR,234700,Dengan Promo
2022-12-17,384000,,384000,Tanpa Promo
2022-12-17,258540,END_YEAR,243540,Dengan Promo
2022-12-17,39000,END_YEAR,24000,Dengan Promo
2022-12-17,57000,END_YEAR,42000,Dengan Promo
2022-12-17,210000,,210000,Tanpa Promo
2022-12-17,24796,,24796,Tanpa Promo
2022-12-17,376000,,376000,Tanpa Promo
2022-12-17,1000,GRATIS_ONGKIR,-4000,Dengan Promo
2022-12-17,55000,END_YEAR,40000,Dengan Promo
2022-12-17,338000,END_YEAR,323000,Dengan Promo
2022-12-17,315000,GRATIS_ONGKIR,310000,Dengan Promo
2022-12-17,89900,GRATIS_ONGKIR,84900,Dengan Promo
2022-12-17,250000,,250000,Tanpa Promo
2022-12-17,148200,GRATIS_ONGKIR,143200,Dengan Promo
2022-12-17,9748,GRATIS_ONGKIR,4748,Dengan Promo
2022-12-17,275000,GRATIS_ONGKIR,270000,Dengan Promo
2022-12-17,465000,END_YEAR,450000,Dengan Promo
2022-12-17,375000,GRATIS_ONGKIR,370000,Dengan Promo
2022-12-17,959700,,959700,Tanpa Promo
2022-12-17,56900,,56900,Tanpa Promo
2022-12-17,462000,,462000,Tanpa Promo
2022-12-17,99000,GRATIS_ONGKIR,94000,Dengan Promo
2022-12-17,460000,END_YEAR,445000,Dengan Promo
2022-12-17,81000,END_YEAR,66000,Dengan Promo
2022-12-17,125970,,125970,Tanpa Promo
2022-12-17,128040,END_YEAR,113040,Dengan Promo
2022-12-17,2199800,END_YEAR,2184800,Dengan Promo
2022-12-17,199999,,199999,Tanpa Promo
2022-12-17,138000,END_YEAR,123000,Dengan Promo
2022-12-17,94500,GRATIS_ONGKIR,89500,Dengan Promo
2022-12-17,278500,GRATIS_ONGKIR,273500,Dengan Promo
2022-12-17,145360,GRATIS_ONGKIR,140360,Dengan Promo
2022-12-17,178000,END_YEAR,163000,Dengan Promo
2022-12-17,550000,GRATIS_ONGKIR,545000,Dengan Promo
2022-12-17,9998000,END_YEAR,9983000,Dengan Promo
2022-12-17,142000,GRATIS_ONGKIR,137000,Dengan Promo
2022-12-17,81000,GRATIS_ONGKIR,76000,Dengan Promo
2022-12-17,30000,END_YEAR,15000,Dengan Promo
2022-12-17,124800,GRATIS_ONGKIR,119800,Dengan Promo
2022-12-17,55000,END_YEAR,40000,Dengan Promo
2022-12-17,142000,,142000,Tanpa Promo
2022-12-17,3661020,,3661020,Tanpa Promo
2022-12-17,35970,END_YEAR,20970,Dengan Promo
2022-12-17,57000,GRATIS_ONGKIR,52000,Dengan Promo
2022-12-18,578700,,578700,Tanpa Promo
2022-12-18,462000,,462000,Tanpa Promo
2022-12-18,187200,END_YEAR,172200,Dengan Promo
2022-12-18,445560,,445560,Tanpa Promo
2022-12-18,52000,GRATIS_ONGKIR,47000,Dengan Promo
2022-12-18,399800,,399800,Tanpa Promo
2022-12-18,197938,END_YEAR,182938,Dengan Promo
2022-12-18,37386,GRATIS_ONGKIR,32386,Dengan Promo
2022-12-18,206664,,206664,Tanpa Promo
2022-12-18,180000,GRATIS_ONGKIR,175000,Dengan Promo
2022-12-18,591700,,591700,Tanpa Promo
2022-12-18,56079,END_YEAR,41079,Dengan Promo
2022-12-18,218000,GRATIS_ONGKIR,213000,Dengan Promo
2022-12-18,5800,,5800,Tanpa Promo
2022-12-18,218040,END_YEAR,203040,Dengan Promo
2022-12-18,140826,END_YEAR,125826,Dengan Promo
2022-12-18,650000,GRATIS_ONGKIR,645000,Dengan Promo
2022-12-18,188000,,188000,Tanpa Promo
2022-12-18,227997,END_YEAR,212997,Dengan Promo
2022-12-18,189000,,189000,Tanpa Promo
2022-12-18,31500,,31500,Tanpa Promo
2022-12-18,232500,END_YEAR,217500,Dengan Promo
2022-12-18,68700,GRATIS_ONGKIR,63700,Dengan Promo
2022-12-18,780000,,780000,Tanpa Promo
2022-12-18,229000,,229000,Tanpa Promo
2022-12-18,507000,,507000,Tanpa Promo
2022-12-18,222000,,222000,Tanpa Promo
2022-12-18,131400,,131400,Tanpa Promo
2022-12-18,130000,,130000,Tanpa Promo
2022-12-18,72500,GRATIS_ONGKIR,67500,Dengan Promo
2022-12-18,56900,,56900,Tanpa Promo
2022-12-18,375000,GRATIS_ONGKIR,370000,Dengan Promo
2022-12-18,1788000,END_YEAR,1773000,Dengan Promo
2022-12-18,477000,GRATIS_ONGKIR,472000,Dengan Promo
2022-12-18,55550,,55550,Tanpa Promo
2022-12-18,77250,,77250,Tanpa Promo
2022-12-18,1128000,,1128000,Tanpa Promo
2022-12-18,105000,END_YEAR,90000,Dengan Promo
2022-12-18,472500,END_YEAR,457500,Dengan Promo
2022-12-18,159000,GRATIS_ONGKIR,154000,Dengan Promo
2022-12-18,161999,END_YEAR,146999,Dengan Promo
2022-12-18,166650,,166650,Tanpa Promo
2022-12-18,68000,GRATIS_ONGKIR,63000,Dengan Promo
2022-12-19,55365,,55365,Tanpa Promo
2022-12-19,124800,,124800,Tanpa Promo
2022-12-19,115000,,115000,Tanpa Promo
2022-12-19,1449000,,1449000,Tanpa Promo
2022-12-19,887550,END_YEAR,872550,Dengan Promo
2022-12-19,192450,GRATIS_ONGKIR,187450,Dengan Promo
2022-12-19,88000,END_YEAR,73000,Dengan Promo
2022-12-19,159000,,159000,Tanpa Promo
2022-12-19,1470000,GRATIS_ONGKIR,1465000,Dengan Promo
2022-12-19,11990,END_YEAR,-3010,Dengan Promo
2022-12-19,189900,GRATIS_ONGKIR,184900,Dengan Promo
2022-12-19,39500,,39500,Tanpa Promo
2022-12-19,330000,GRATIS_ONGKIR,325000,Dengan Promo
2022-12-19,980000,,980000,Tanpa Promo
2022-12-19,195000,GRATIS_ONGKIR,190000,Dengan Promo
2022-12-19,160000,,160000,Tanpa Promo
2022-12-19,56000,GRATIS_ONGKIR,51000,Dengan Promo
2022-12-19,399800,,399800,Tanpa Promo
2022-12-19,59000,,59000,Tanpa Promo
2022-12-19,45500,GRATIS_ONGKIR,40500,Dengan Promo
2022-12-19,3661020,END_YEAR,3646020,Dengan Promo
2022-12-19,75800,GRATIS_ONGKIR,70800,Dengan Promo
2022-12-19,45800,GRATIS_ONGKIR,40800,Dengan Promo
2022-12-19,23200,END_YEAR,8200,Dengan Promo
2022-12-19,165000,END_YEAR,150000,Dengan Promo
2022-12-19,325000,,325000,Tanpa Promo
2022-12-19,379800,END_YEAR,364800,Dengan Promo
2022-12-19,170000,GRATIS_ONGKIR,165000,Dengan Promo
2022-12-19,318000,END_YEAR,303000,Dengan Promo
2022-12-19,220000,,220000,Tanpa Promo
2022-12-19,739500,END_YEAR,724500,Dengan Promo
2022-12-19,170050,,170050,Tanpa Promo
2022-12-19,680000,END_YEAR,665000,Dengan Promo
2022-12-19,58500,END_YEAR,43500,Dengan Promo
2022-12-19,155000,END_YEAR,140000,Dengan Promo
2022-12-19,899997,,899997,Tanpa Promo
2022-12-19,170000,END_YEAR,155000,Dengan Promo
2022-12-19,111100,END_YEAR,96100,Dengan Promo
2022-12-19,279000,GRATIS_ONGKIR,274000,Dengan Promo
2022-12-19,693000,END_YEAR,678000,Dengan Promo
2022-12-19,146880,GRATIS_ONGKIR,141880,Dengan Promo
2022-12-19,145000,,145000,Tanpa Promo
2022-12-19,68000,GRATIS_ONGKIR,63000,Dengan Promo
2022-12-19,59000,GRATIS_ONGKIR,54000,Dengan Promo
2022-12-19,348750,END_YEAR,333750,Dengan Promo
2022-12-19,37500,GRATIS_ONGKIR,32500,Dengan Promo
2022-12-19,1400,END_YEAR,-13600,Dengan Promo
2022-12-19,379800,GRATIS_ONGKIR,374800,Dengan Promo
2022-12-19,180000,GRATIS_ONGKIR,175000,Dengan Promo
2022-12-19,110000,,110000,Tanpa Promo
2022-12-19,99000,,99000,Tanpa Promo
2022-12-20,3300,GRATIS_ONGKIR,-1700,Dengan Promo
2022-12-20,207000,END_YEAR,192000,Dengan Promo
2022-12-20,69642,GRATIS_ONGKIR,64642,Dengan Promo
2022-12-20,179800,,179800,Tanpa Promo
2022-12-20,37386,END_YEAR,22386,Dengan Promo
2022-12-20,50000,GRATIS_ONGKIR,45000,Dengan Promo
2022-12-20,165000,GRATIS_ONGKIR,160000,Dengan Promo
2022-12-20,164445,GRATIS_ONGKIR,159445,Dengan Promo
2022-12-20,42000,END_YEAR,27000,Dengan Promo
2022-12-20,20000,GRATIS_ONGKIR,15000,Dengan Promo
2022-12-20,345000,GRATIS_ONGKIR,340000,Dengan Promo
2022-12-20,356644,END_YEAR,341644,Dengan Promo
2022-12-20,104000,END_YEAR,89000,Dengan Promo
2022-12-20,269425,GRATIS_ONGKIR,264425,Dengan Promo
2022-12-20,3550000,,3550000,Tanpa Promo
2022-12-20,390000,GRATIS_ONGKIR,385000,Dengan Promo
2022-12-20,195000,END_YEAR,180000,Dengan Promo
2022-12-20,35000,GRATIS_ONGKIR,30000,Dengan Promo
2022-12-20,145000,,145000,Tanpa Promo
2022-12-20,73500,GRATIS_ONGKIR,68500,Dengan Promo
2022-12-20,150000,GRATIS_ONGKIR,145000,Dengan Promo
2022-12-20,256000,END_YEAR,241000,Dengan Promo
2022-12-20,29640,END_YEAR,14640,Dengan Promo
2022-12-20,46400,END_YEAR,31400,Dengan Promo
2022-12-20,169000,,169000,Tanpa Promo
2022-12-20,44000,GRATIS_ONGKIR,39000,Dengan Promo
2022-12-20,231000,,231000,Tanpa Promo
2022-12-20,98500,GRATIS_ONGKIR,93500,Dengan Promo
2022-12-20,390000,GRATIS_ONGKIR,385000,Dengan Promo
2022-12-20,54561,END_YEAR,39561,Dengan Promo
2022-12-20,192060,GRATIS_ONGKIR,187060,Dengan Promo
2022-12-20,239400,,239400,Tanpa Promo
2022-12-20,65700,GRATIS_ONGKIR,60700,Dengan Promo
2022-12-20,11990,GRATIS_ONGKIR,6990,Dengan Promo
2022-12-20,296250,END_YEAR,281250,Dengan Promo
2022-12-20,130000,END_YEAR,115000,Dengan Promo
2022-12-20,215100,,215100,Tanpa Promo
2022-12-20,537000,GRATIS_ONGKIR,532000,Dengan Promo
2022-12-20,168000,GRATIS_ONGKIR,163000,Dengan Promo
2022-12-20,129000,GRATIS_ONGKIR,124000,Dengan Promo
2022-12-20,47000,,47000,Tanpa Promo
2022-12-20,448000,GRATIS_ONGKIR,443000,Dengan Promo
2022-12-20,315000,END_YEAR,300000,Dengan Promo
2022-12-20,319200,,319200,Tanpa Promo
2022-12-20,318000,,318000,Tanpa Promo
2022-12-20,64000,END_YEAR,49000,Dengan Promo
2022-12-20,330000,,330000,Tanpa Promo
2022-12-20,1099900,END_YEAR,1084900,Dengan Promo
2022-12-20,159000,GRATIS_ONGKIR,154000,Dengan Promo
2022-12-20,139000,,139000,Tanpa Promo
2022-12-20,224000,END_YEAR,209000,Dengan Promo
2022-12-21,177000,GRATIS_ONGKIR,172000,Dengan Promo
2022-12-21,135100,END_YEAR,120100,Dengan Promo
2022-12-21,119800,GRATIS_ONGKIR,114800,Dengan Promo
2022-12-21,99999,,99999,Tanpa Promo
2022-12-21,106000,,106000,Tanpa Promo
2022-12-21,5010,END_YEAR,-9990,Dengan Promo
2022-12-21,5491530,END_YEAR,5476530,Dengan Promo
2022-12-21,119900,END_YEAR,104900,Dengan Promo
2022-12-21,66000,END_YEAR,51000,Dengan Promo
2022-12-21,207800,GRATIS_ONGKIR,202800,Dengan Promo
2022-12-21,18455,END_YEAR,3455,Dengan Promo
2022-12-21,525000,,525000,Tanpa Promo
2022-12-21,179700,END_YEAR,164700,Dengan Promo
2022-12-21,18400,END_YEAR,3400,Dengan Promo
2022-12-21,148500,,148500,Tanpa Promo
2022-12-21,59000,,59000,Tanpa Promo
2022-12-21,212400,END_YEAR,197400,Dengan Promo
2022-12-21,569700,GRATIS_ONGKIR,564700,Dengan Promo
2022-12-21,110925,,110925,Tanpa Promo
2022-12-21,147420,GRATIS_ONGKIR,142420,Dengan Promo
2022-12-21,89700,,89700,Tanpa Promo
2022-12-21,146880,,146880,Tanpa Promo
2022-12-21,139800,GRATIS_ONGKIR,134800,Dengan Promo
2022-12-21,27000,,27000,Tanpa Promo
2022-12-21,48960,,48960,Tanpa Promo
2022-12-21,225900,,225900,Tanpa Promo
2022-12-21,168300,GRATIS_ONGKIR,163300,Dengan Promo
2022-12-21,97000,,97000,Tanpa Promo
2022-12-21,124000,GRATIS_ONGKIR,119000,Dengan Promo
2022-12-21,66686,,66686,Tanpa Promo
2022-12-21,555000,GRATIS_ONGKIR,550000,Dengan Promo
2022-12-21,19800,,19800,Tanpa Promo
2022-12-21,36910,END_YEAR,21910,Dengan Promo
2022-12-21,31000,,31000,Tanpa Promo
2022-12-21,19900,,19900,Tanpa Promo
2022-12-21,156000,GRATIS_ONGKIR,151000,Dengan Promo
2022-12-21,59900,,59900,Tanpa Promo
2022-12-21,49400,GRATIS_ONGKIR,44400,Dengan Promo
2022-12-21,17500,,17500,Tanpa Promo
2022-12-21,85000,END_YEAR,70000,Dengan Promo
2022-12-21,50000,END_YEAR,35000,Dengan Promo
2022-12-21,3300,END_YEAR,-11700,Dengan Promo
2022-12-21,290000,END_YEAR,275000,Dengan Promo
2022-12-22,129900,END_YEAR,114900,Dengan Promo
2022-12-22,3380,GRATIS_ONGKIR,-1620,Dengan Promo
2022-12-22,185000,END_YEAR,170000,Dengan Promo
2022-12-22,450000,GRATIS_ONGKIR,445000,Dengan Promo
2022-12-22,480000,END_YEAR,465000,Dengan Promo
2022-12-22,70500,,70500,Tanpa Promo
2022-12-22,1950000,END_YEAR,1935000,Dengan Promo
2022-12-22,119998,END_YEAR,104998,Dengan Promo
2022-12-22,49400,,49400,Tanpa Promo
2022-12-22,597000,,597000,Tanpa Promo
2022-12-22,138000,END_YEAR,123000,Dengan Promo
2022-12-22,214000,GRATIS_ONGKIR,209000,Dengan Promo
2022-12-22,299300,,299300,Tanpa Promo
2022-12-22,1796000,GRATIS_ONGKIR,1791000,Dengan Promo
2022-12-22,375000,,375000,Tanpa Promo
2022-12-22,128000,,128000,Tanpa Promo
2022-12-22,64000,,64000,Tanpa Promo
2022-12-22,125000,END_YEAR,110000,Dengan Promo
2022-12-22,109630,END_YEAR,94630,Dengan Promo
2022-12-22,447000,END_YEAR,432000,Dengan Promo
2022-12-22,169000,GRATIS_ONGKIR,164000,Dengan Promo
2022-12-22,1125000,GRATIS_ONGKIR,1120000,Dengan Promo
2022-12-22,31000,END_YEAR,16000,Dengan Promo
2022-12-22,139000,END_YEAR,124000,Dengan Promo
2022-12-22,160000,,160000,Tanpa Promo
2022-12-22,75000,GRATIS_ONGKIR,70000,Dengan Promo
2022-12-22,124800,GRATIS_ONGKIR,119800,Dengan Promo
2022-12-22,125970,END_YEAR,110970,Dengan Promo
2022-12-22,95776,END_YEAR,80776,Dengan Promo
2022-12-22,148500,,148500,Tanpa Promo
2022-12-22,139800,,139800,Tanpa Promo
2022-12-22,8550000,GRATIS_ONGKIR,8545000,Dengan Promo
2022-12-22,337500,GRATIS_ONGKIR,332500,Dengan Promo
2022-12-22,417000,END_YEAR,402000,Dengan Promo
2022-12-22,144000,END_YEAR,129000,Dengan Promo
2022-12-22,145000,,145000,Tanpa Promo
2022-12-23,185000,END_YEAR,170000,Dengan Promo
2022-12-23,120000,END_YEAR,105000,Dengan Promo
2022-12-23,960000,,960000,Tanpa Promo
2022-12-23,398000,END_YEAR,383000,Dengan Promo
2022-12-23,119700,END_YEAR,104700,Dengan Promo
2022-12-23,238000,,238000,Tanpa Promo
2022-12-23,480000,GRATIS_ONGKIR,475000,Dengan Promo
2022-12-23,274000,GRATIS_ONGKIR,269000,Dengan Promo
2022-12-23,170700,END_YEAR,155700,Dengan Promo
2022-12-23,144000,,144000,Tanpa Promo
2022-12-23,152000,END_YEAR,137000,Dengan Promo
2022-12-23,4245000,,4245000,Tanpa Promo
2022-12-23,75000,GRATIS_ONGKIR,70000,Dengan Promo
2022-12-23,195000,END_YEAR,180000,Dengan Promo
2022-12-23,141000,END_YEAR,126000,Dengan Promo
2022-12-23,218000,,218000,Tanpa Promo
2022-12-23,22900,GRATIS_ONGKIR,17900,Dengan Promo
2022-12-23,898000,END_YEAR,883000,Dengan Promo
2022-12-23,460000,GRATIS_ONGKIR,455000,Dengan Promo
2022-12-23,27600,,27600,Tanpa Promo
2022-12-23,31400,,31400,Tanpa Promo
2022-12-23,105400,END_YEAR,90400,Dengan Promo
2022-12-23,478800,,478800,Tanpa Promo
2022-12-23,462000,END_YEAR,447000,Dengan Promo
2022-12-23,50500,END_YEAR,35500,Dengan Promo
2022-12-23,200000,END_YEAR,185000,Dengan Promo
2022-12-23,143664,,143664,Tanpa Promo
2022-12-23,197500,GRATIS_ONGKIR,192500,Dengan Promo
2022-12-23,70000,,70000,Tanpa Promo
2022-12-23,39500,,39500,Tanpa Promo
2022-12-23,160000,GRATIS_ONGKIR,155000,Dengan Promo
2022-12-23,210000,,210000,Tanpa Promo
2022-12-23,83980,,83980,Tanpa Promo
2022-12-23,168750,END_YEAR,153750,Dengan Promo
2022-12-23,260000,,260000,Tanpa Promo
2022-12-23,60000,GRATIS_ONGKIR,55000,Dengan Promo
2022-12-23,65700,END_YEAR,50700,Dengan Promo
2022-12-23,390000,,390000,Tanpa Promo
2022-12-23,239400,END_YEAR,224400,Dengan Promo
2022-12-23,83661,,83661,Tanpa Promo
2022-12-23,712500,,712500,Tanpa Promo
2022-12-23,199998,END_YEAR,184998,Dengan Promo
2022-12-23,123000,,123000,Tanpa Promo
2022-12-23,148500,GRATIS_ONGKIR,143500,Dengan Promo
2022-12-23,105000,GRATIS_ONGKIR,100000,Dengan Promo
2022-12-23,716000,GRATIS_ONGKIR,711000,Dengan Promo
2022-12-23,454750,,454750,Tanpa Promo
2022-12-24,169000,GRATIS_ONGKIR,164000,Dengan Promo
2022-12-24,267000,END_YEAR,252000,Dengan Promo
2022-12-24,375000,END_YEAR,360000,Dengan Promo
2022-12-24,50000,GRATIS_ONGKIR,45000,Dengan Promo
2022-12-24,227700,END_YEAR,212700,Dengan Promo
2022-12-24,157998,GRATIS_ONGKIR,152998,Dengan Promo
2022-12-24,146000,GRATIS_ONGKIR,141000,Dengan Promo
2022-12-24,30000,GRATIS_ONGKIR,25000,Dengan Promo
2022-12-24,91800,END_YEAR,76800,Dengan Promo
2022-12-24,300000,,300000,Tanpa Promo
2022-12-24,5700000,END_YEAR,5685000,Dengan Promo
2022-12-24,280000,,280000,Tanpa Promo
2022-12-24,1074000,GRATIS_ONGKIR,1069000,Dengan Promo
2022-12-24,258540,END_YEAR,243540,Dengan Promo
2022-12-24,156000,,156000,Tanpa Promo
2022-12-24,436000,,436000,Tanpa Promo
2022-12-24,65000,,65000,Tanpa Promo
2022-12-24,21000,,21000,Tanpa Promo
2022-12-24,398000,,398000,Tanpa Promo
2022-12-24,657000,GRATIS_ONGKIR,652000,Dengan Promo
2022-12-24,690000,,690000,Tanpa Promo
2022-12-24,125970,,125970,Tanpa Promo
2022-12-24,85000,END_YEAR,70000,Dengan Promo
2022-12-24,18400,GRATIS_ONGKIR,13400,Dengan Promo
2022-12-24,88500,,88500,Tanpa Promo
2022-12-24,375000,,375000,Tanpa Promo
2022-12-24,146000,GRATIS_ONGKIR,141000,Dengan Promo
2022-12-24,1020000,,1020000,Tanpa Promo
2022-12-24,105000,,105000,Tanpa Promo
2022-12-24,294840,GRATIS_ONGKIR,289840,Dengan Promo
2022-12-24,254250,END_YEAR,239250,Dengan Promo
2022-12-24,447000,END_YEAR,432000,Dengan Promo
2022-12-24,2025000,GRATIS_ONGKIR,2020000,Dengan Promo
2022-12-24,480000,END_YEAR,465000,Dengan Promo
2022-12-24,160000,END_YEAR,145000,Dengan Promo
2022-12-24,81368,GRATIS_ONGKIR,76368,Dengan Promo
2022-12-24,156000,,156000,Tanpa Promo
2022-12-24,159000,END_YEAR,144000,Dengan Promo
2022-12-24,227700,GRATIS_ONGKIR,222700,Dengan Promo
2022-12-24,55365,END_YEAR,40365,Dengan Promo
2022-12-24,493000,END_YEAR,478000,Dengan Promo
2022-12-24,318000,END_YEAR,303000,Dengan Promo
2022-12-24,186000,GRATIS_ONGKIR,181000,Dengan Promo
2022-12-24,462000,GRATIS_ONGKIR,457000,Dengan Promo
2022-12-24,477000,GRATIS_ONGKIR,472000,Dengan Promo
2022-12-24,215100,END_YEAR,200100,Dengan Promo
2022-12-24,178000,,178000,Tanpa Promo
2022-12-24,224400,GRATIS_ONGKIR,219400,Dengan Promo
2022-12-24,114000,GRATIS_ONGKIR,109000,Dengan Promo
2022-12-24,48450,,48450,Tanpa Promo
2022-12-24,5550,,5550,Tanpa Promo
2022-12-24,69900,END_YEAR,54900,Dengan Promo
2022-12-25,1245000,CHRISTMAS,1230000,Dengan Promo
2022-12-25,115999,CHRISTMAS,100999,Dengan Promo
2022-12-25,480000,,480000,Tanpa Promo
2022-12-25,125970,,125970,Tanpa Promo
2022-12-25,260000,,260000,Tanpa Promo
2022-12-25,57500,,57500,Tanpa Promo
2022-12-25,22500,CHRISTMAS,7500,Dengan Promo
2022-12-25,157580,,157580,Tanpa Promo
2022-12-25,129000,CHRISTMAS,114000,Dengan Promo
2022-12-25,119800,CHRISTMAS,104800,Dengan Promo
2022-12-25,520000,,520000,Tanpa Promo
2022-12-25,410000,,410000,Tanpa Promo
2022-12-25,93000,,93000,Tanpa Promo
2022-12-25,38000,CHRISTMAS,23000,Dengan Promo
2022-12-25,252450,CHRISTMAS,237450,Dengan Promo
2022-12-25,169380,,169380,Tanpa Promo
2022-12-25,440000,CHRISTMAS,425000,Dengan Promo
2022-12-25,260000,,260000,Tanpa Promo
2022-12-25,330000,,330000,Tanpa Promo
2022-12-25,168750,CHRISTMAS,153750,Dengan Promo
2022-12-25,14800,,14800,Tanpa Promo
2022-12-25,310000,CHRISTMAS,295000,Dengan Promo
2022-12-25,459998,CHRISTMAS,444998,Dengan Promo
2022-12-25,185000,CHRISTMAS,170000,Dengan Promo
2022-12-25,58000,CHRISTMAS,43000,Dengan Promo
2022-12-25,70500,CHRISTMAS,55500,Dengan Promo
2022-12-25,33000,CHRISTMAS,18000,Dengan Promo
2022-12-25,499000,CHRISTMAS,484000,Dengan Promo
2022-12-25,130000,,130000,Tanpa Promo
2022-12-25,91800,CHRISTMAS,76800,Dengan Promo
2022-12-25,76000,CHRISTMAS,61000,Dengan Promo
2022-12-25,100000,CHRISTMAS,85000,Dengan Promo
2022-12-25,189900,CHRISTMAS,174900,Dengan Promo
2022-12-25,32000,,32000,Tanpa Promo
2022-12-25,195000,,195000,Tanpa Promo
2022-12-25,440000,,440000,Tanpa Promo
2022-12-25,217500,,217500,Tanpa Promo
2022-12-25,50520,CHRISTMAS,35520,Dengan Promo
2022-12-25,399998,CHRISTMAS,384998,Dengan Promo
2022-12-25,675000,CHRISTMAS,660000,Dengan Promo
2022-12-25,131400,CHRISTMAS,116400,Dengan Promo
2022-12-25,375000,CHRISTMAS,360000,Dengan Promo
2022-12-25,79800,CHRISTMAS,64800,Dengan Promo
2022-12-25,54000,,54000,Tanpa Promo
2022-12-25,88000,CHRISTMAS,73000,Dengan Promo
2022-12-25,599997,CHRISTMAS,584997,Dengan Promo
2022-12-25,1125000,,1125000,Tanpa Promo
2022-12-26,250000,,250000,Tanpa Promo
2022-12-26,104000,,104000,Tanpa Promo
2022-12-26,195000,,195000,Tanpa Promo
2022-12-26,267000,,267000,Tanpa Promo
2022-12-26,141000,CHRISTMAS,126000,Dengan Promo
2022-12-26,172500,CHRISTMAS,157500,Dengan Promo
2022-12-26,37900,,37900,Tanpa Promo
2022-12-26,36374,CHRISTMAS,21374,Dengan Promo
2022-12-26,1300000,CHRISTMAS,1285000,Dengan Promo
2022-12-26,108750,,108750,Tanpa Promo
2022-12-26,57000,CHRISTMAS,42000,Dengan Promo
2022-12-26,65000,,65000,Tanpa Promo
2022-12-26,131120,,131120,Tanpa Promo
2022-12-26,50000,,50000,Tanpa Promo
2022-12-26,19800,CHRISTMAS,4800,Dengan Promo
2022-12-26,2830000,,2830000,Tanpa Promo
2022-12-26,360000,CHRISTMAS,345000,Dengan Promo
2022-12-26,145000,,145000,Tanpa Promo
2022-12-26,20000,CHRISTMAS,5000,Dengan Promo
2022-12-26,200000,,200000,Tanpa Promo
2022-12-26,2898000,CHRISTMAS,2883000,Dengan Promo
2022-12-26,53500,,53500,Tanpa Promo
2022-12-26,164700,,164700,Tanpa Promo
2022-12-26,495000,CHRISTMAS,480000,Dengan Promo
2022-12-26,255000,CHRISTMAS,240000,Dengan Promo
2022-12-26,290982,CHRISTMAS,275982,Dengan Promo
2022-12-26,145000,CHRISTMAS,130000,Dengan Promo
2022-12-26,57000,,57000,Tanpa Promo
2022-12-26,299997,CHRISTMAS,284997,Dengan Promo
2022-12-26,48960,,48960,Tanpa Promo
2022-12-26,160000,,160000,Tanpa Promo
2022-12-26,205000,CHRISTMAS,190000,Dengan Promo
2022-12-26,110000,,110000,Tanpa Promo
2022-12-26,145360,CHRISTMAS,130360,Dengan Promo
2022-12-26,506250,CHRISTMAS,491250,Dengan Promo
2022-12-26,73500,,73500,Tanpa Promo
2022-12-26,89000,CHRISTMAS,74000,Dengan Promo
2022-12-26,256000,CHRISTMAS,241000,Dengan Promo
2022-12-26,825000,,825000,Tanpa Promo
2022-12-26,64000,,64000,Tanpa Promo
2022-12-26,31000,,31000,Tanpa Promo
2022-12-26,420000,CHRISTMAS,405000,Dengan Promo
2022-12-26,31500,,31500,Tanpa Promo
2022-12-27,94500,,94500,Tanpa Promo
2022-12-27,125000,,125000,Tanpa Promo
2022-12-27,239400,CHRISTMAS,224400,Dengan Promo
2022-12-27,192450,CHRISTMAS,177450,Dengan Promo
2022-12-27,129000,CHRISTMAS,114000,Dengan Promo
2022-12-27,165000,CHRISTMAS,150000,Dengan Promo
2022-12-27,5097000,,5097000,Tanpa Promo
2022-12-27,458000,,458000,Tanpa Promo
2022-12-27,9998000,CHRISTMAS,9983000,Dengan Promo
2022-12-27,2830000,CHRISTMAS,2815000,Dengan Promo
